grass_region,last_click_date,click_campaign,cost,impression_cnt,click_cnt,non_cohorts_order_cnt_7d,non_cohorts_gmv_7d,cohort_order_cnt_7d,cohort_gmv_7d,session_order_cnt,session_gmv,atc_cnt,month,cohort_order_cnt_1d,cohort_gmv_1d,new_buyer_cnt_1d,session_cnt,app_session_cnt,web_session_cnt,Upper Campaign,lower campaign name,Campaign Type,Category,campaign_name,BE_category,type,testgroup,campaign name (for AB TEST comparison),cpm
TH,2025/8/5,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_3-opatest,356.3,834213,4627,936,16001.85315,548,8082.584182,267,4854.850318,7116,2025年8月,489,7539.976418,2,11824,2592,1104,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_3-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_3-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_3-OPATEST,100638-Stationery,Test,Group 3,Stationary,0.000427109
TH,2025/8/5,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_4-opatest,275.6,825146,4555,877,11537.39989,478,4173.182145,222,1854.804379,6719,2025年8月,423,3759.553786,1,12493,2361,1227,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_4-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_4-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_4-OPATEST,100638-Stationery,Test,Group 4,Stationary,0.000334001
TH,2025/8/5,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_5-opatest,797.48,1399389,13748,2900,37737.57446,1465,17218.3061,483,4755.156267,20792,2025年8月,1234,14249.40632,14,45044,7434,2829,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_5-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_5-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_5-OPATEST,100638-Stationery,Test,Group 5,Stationary,0.000569877
TH,2025/8/6,th_all_sem_shopping_nb_sp|audio|all|cpo1.0-control-opatest,677.26,1151149,9699,1503,28879.31552,548,11954.65615,322,6188.101983,10862,2025年8月,548,11954.65615,10,26060,0,0,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0-CONTROL-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0-control-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0-CONTROL-OPATEST,100535-Audio,Control,,Audio,0.000588334
TH,2025/8/6,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_1-opatest,150.19,275688,2034,259,5268.413751,133,2627.76204,78,1486.808055,2153,2025年8月,133,2627.76204,2,4618,0,0,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_1-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_1-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_1-OPATEST,100535-Audio,Test,Group 1,Audio,0.000544783
TH,2025/8/6,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_2-opatest,105.41,190406,1322,192,3859.815022,89,1531.796953,59,983.2325243,1335,2025年8月,89,1531.796953,2,2891,0,0,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_2-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_2-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_2-OPATEST,100535-Audio,Test,Group 2,Audio,0.000553607
TH,2025/8/6,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_3-opatest,162.14,281499,2041,221,3960.28298,136,2101.615497,86,1427.853916,1575,2025年8月,136,2101.615497,0,3602,0,0,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_3-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_3-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_3-OPATEST,100535-Audio,Test,Group 3,Audio,0.000575988
TH,2025/8/6,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_4-opatest,177.44,325621,2534,199,3589.357017,104,1794.380216,81,1246.642677,1773,2025年8月,104,1794.380216,2,4049,0,0,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_4-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_4-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_4-OPATEST,100535-Audio,Test,Group 4,Audio,0.000544928
TH,2025/8/6,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_5-opatest,508.1,756660,7436,727,16177.62805,387,8355.347983,246,4730.939438,5752,2025年8月,387,8355.347983,5,13144,0,0,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_5-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_5-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_5-OPATEST,100535-Audio,Test,Group 5,Audio,0.000671504
TH,2025/8/6,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0-control-opatest,878.05,1406591,14625,2789,33921.95728,777,8968.976342,428,4994.043335,22484,2025年8月,777,8968.976342,17,58125,0,0,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0-CONTROL-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0-control-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0-CONTROL-OPATEST,100643-Books & Magazines,Control,,Book&Magazines,0.00062424
TH,2025/8/6,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_1-opatest,135.37,252097,2156,409,5027.748564,141,1675.767552,76,1097.098231,3438,2025年8月,141,1675.767552,2,7580,0,0,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_1-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_1-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_1-OPATEST,100643-Books & Magazines,Test,Group 1,Book&Magazines,0.000536976
TH,2025/8/6,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_2-opatest,139.6,249202,2060,449,4484.572391,139,1709.302504,87,698.1394993,3544,2025年8月,139,1709.302504,1,7875,0,0,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_2-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_2-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_2-OPATEST,100643-Books & Magazines,Test,Group 2,Book&Magazines,0.000560188
TH,2025/8/6,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_3-opatest,139.34,314151,1776,355,5350.424929,119,1169.895108,85,765.6687849,2909,2025年8月,119,1169.895108,2,6093,0,0,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_3-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_3-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_3-OPATEST,100643-Books & Magazines,Test,Group 3,Book&Magazines,0.000443545
TH,2025/8/6,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_4-opatest,131.08,288984,1791,381,4995.881173,130,1613.96524,84,965.6534722,2966,2025年8月,130,1613.96524,1,6423,0,0,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_4-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_4-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_4-OPATEST,100643-Books & Magazines,Test,Group 4,Book&Magazines,0.000453589
TH,2025/8/6,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_5-opatest,347.86,513048,5653,1144,12626.24699,278,3012.046551,137,1151.029783,9015,2025年8月,278,3012.046551,1,23738,0,0,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_5-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_5-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_5-OPATEST,100643-Books & Magazines,Test,Group 5,Book&Magazines,0.000678026
TH,2025/8/6,th_all_sem_shopping_nb_sp|pets|all|cpo1.0-control-opatest,778.65,1452725,12533,2766,32574.25251,1006,11653.49238,647,7195.395758,22553,2025年8月,1006,11653.49238,11,39213,0,0,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0-CONTROL-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0-control-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0-CONTROL-OPATEST,100631-Pets,Control,,Pet,0.000535993
TH,2025/8/6,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_1-opatest,125.76,299733,2196,514,5871.91823,180,1852.53809,112,1020.77942,4057,2025年8月,180,1852.53809,3,6708,0,0,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0_1-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_1-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0_1-OPATEST,100631-Pets,Test,Group 1,Pet,0.000419573
TH,2025/8/6,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_2-opatest,119.71,265953,1755,408,4432.747875,165,1419.585024,116,871.388102,3173,2025年8月,165,1419.585024,3,4956,0,0,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0_2-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_2-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0_2-OPATEST,100631-Pets,Test,Group 2,Pet,0.000450117
TH,2025/8/6,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_3-opatest,129.65,303667,1831,433,4670.564888,172,1944.311155,114,1422.054054,3222,2025年8月,172,1944.311155,2,5257,0,0,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0_3-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_3-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0_3-OPATEST,100631-Pets,Test,Group 3,Pet,0.000426948
TH,2025/8/6,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_4-opatest,128.34,346714,2111,450,5687.129623,220,2151.198224,157,1538.534569,3157,2025年8月,220,2151.198224,5,5810,0,0,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0_4-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_4-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0_4-OPATEST,100631-Pets,Test,Group 4,Pet,0.000370161
TH,2025/8/6,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_5-opatest,336.12,610409,6007,1416,18255.30143,563,5724.554016,346,3097.006355,10415,2025年8月,563,5724.554016,2,18776,0,0,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0_5-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_5-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0_5-OPATEST,100631-Pets,Test,Group 5,Pet,0.000550647
TH,2025/8/6,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0-control-opatest,1865.29,3271651,32101,6500,74760.01715,2035,20351.19639,1123,10313.52178,54048,2025年8月,2035,20351.19639,26,109770,0,0,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0-CONTROL-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0-control-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0-CONTROL-OPATEST,100638-Stationery,Control,,Stationary,0.000570137
TH,2025/8/6,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_1-opatest,286.69,741602,5684,951,9626.626751,312,3027.118904,197,1656.044713,8027,2025年8月,312,3027.118904,2,16454,0,0,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_1-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_1-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_1-OPATEST,100638-Stationery,Test,Group 1,Stationary,0.000386582
TH,2025/8/6,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_2-opatest,263.48,573563,3481,762,10532.01562,249,3167.926499,150,1990.191256,6285,2025年8月,249,3167.926499,0,11805,0,0,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_2-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_2-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_2-OPATEST,100638-Stationery,Test,Group 2,Stationary,0.000459374
TH,2025/8/6,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_3-opatest,273.75,697433,3752,705,7533.054131,229,2715.93293,160,1554.490468,6482,2025年8月,229,2715.93293,1,10864,0,0,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_3-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_3-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_3-OPATEST,100638-Stationery,Test,Group 3,Stationary,0.000392511
TH,2025/8/6,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_4-opatest,268.28,761096,4175,731,8517.609371,302,3982.350509,189,2123.757752,6421,2025年8月,302,3982.350509,6,11816,0,0,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_4-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_4-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_4-OPATEST,100638-Stationery,Test,Group 4,Stationary,0.000352492
TH,2025/8/6,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_5-opatest,739.81,1195744,12198,2423,31417.25993,793,8776.418345,395,5141.137738,19014,2025年8月,793,8776.418345,9,42148,0,0,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_5-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_5-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_5-OPATEST,100638-Stationery,Test,Group 5,Stationary,0.000618703
TH,2025/8/7,th_all_sem_shopping_nb_sp|audio|all|cpo1.0-control-opatest,747.9,1368569,11277,1411,32781.30495,1641,50649.55241,415,13281.55578,12231,2025年8月,1258,39439.29561,6,25998,6202,3027,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0-CONTROL-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0-control-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0-CONTROL-OPATEST,100535-Audio,Control,,Audio,0.000546483
TH,2025/8/7,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_1-opatest,112.44,204683,1497,278,7611.239568,266,10173.1261,57,1774.5655,2150,2025年8月,193,6316.514815,2,4069,855,400,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_1-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_1-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_1-OPATEST,100535-Audio,Test,Group 1,Audio,0.000549337
TH,2025/8/7,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_2-opatest,111.89,190335,1450,168,4613.720236,180,9131.383508,38,1266.947401,1446,2025年8月,126,7468.264298,3,3207,837,394,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_2-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_2-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_2-OPATEST,100535-Audio,Test,Group 2,Audio,0.000587858
TH,2025/8/7,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_3-opatest,113.38,238943,1672,218,6046.091417,219,5113.60539,49,1140.249598,1946,2025年8月,154,3757.997091,0,3704,953,462,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_3-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_3-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_3-OPATEST,100535-Audio,Test,Group 3,Audio,0.000474506
TH,2025/8/7,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_4-opatest,112.76,226767,1638,249,4621.254115,201,4997.726055,64,1388.653242,1998,2025年8月,141,2829.829263,1,3942,951,416,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_4-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_4-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_4-OPATEST,100535-Audio,Test,Group 4,Audio,0.00049725
TH,2025/8/7,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_5-opatest,298.08,476775,4401,704,15447.0255,655,20583.53878,183,3640.854452,5147,2025年8月,532,17691.23344,4,11165,2552,1103,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_5-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_5-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_5-OPATEST,100535-Audio,Test,Group 5,Audio,0.000625201
TH,2025/8/7,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0-control-opatest,1078.68,1701125,15498,2939,41280.38803,3188,60239.81165,529,7015.787459,25496,2025年8月,2283,43041.34262,15,58340,8944,2248,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0-CONTROL-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0-control-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0-CONTROL-OPATEST,100643-Books & Magazines,Control,,Book&Magazines,0.000634098
TH,2025/8/7,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_1-opatest,162.52,283565,2256,440,6181.54812,434,8215.177705,73,1100.834546,3777,2025年8月,295,5887.757446,1,7736,1318,338,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_1-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_1-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_1-OPATEST,100643-Books & Magazines,Test,Group 1,Book&Magazines,0.000573131
TH,2025/8/7,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_2-opatest,162.14,278864,2141,439,5085.981165,364,7381.609371,50,434.851849,3501,2025年8月,251,5499.854529,0,7734,1225,283,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_2-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_2-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_2-OPATEST,100643-Books & Magazines,Test,Group 2,Book&Magazines,0.00058143
TH,2025/8/7,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_3-opatest,162.56,351030,1793,377,6994.213001,355,6695.291325,63,1725.105275,3173,2025年8月,241,5075.415359,3,5936,1093,272,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_3-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_3-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_3-OPATEST,100643-Books & Magazines,Test,Group 3,Book&Magazines,0.000463094
TH,2025/8/7,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_4-opatest,162.59,362904,1933,343,4886.823367,357,6470.622464,56,555.05704,3127,2025年8月,237,4708.000919,0,6402,1149,336,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_4-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_4-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_4-OPATEST,100643-Books & Magazines,Test,Group 4,Book&Magazines,0.000448025
TH,2025/8/7,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_5-opatest,430.55,639908,6325,1248,17121.9239,1128,27916.63517,165,2230.518337,10125,2025年8月,760,19574.92566,6,23852,3627,854,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_5-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_5-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_5-OPATEST,100643-Books & Magazines,Test,Group 5,Book&Magazines,0.000672831
TH,2025/8/7,th_all_sem_shopping_nb_sp|pets|all|cpo1.0-control-opatest,956.09,1628941,13323,2983,43824.30136,2825,55458.05344,780,11537.06454,23977,2025年8月,2143,42123.36238,9,39129,7977,2487,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0-CONTROL-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0-control-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0-CONTROL-OPATEST,100631-Pets,Control,,Pet,0.00058694
TH,2025/8/7,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_1-opatest,143.58,337349,2317,503,7268.723681,450,7714.55815,137,1857.713804,4201,2025年8月,363,6626.770079,2,6615,1357,533,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0_1-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_1-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0_1-OPATEST,100631-Pets,Test,Group 1,Pet,0.000425613
TH,2025/8/7,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_2-opatest,143.7,286035,1875,441,6446.27517,423,9638.213919,141,1687.405252,3222,2025年8月,335,8110.343772,3,5076,1179,351,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0_2-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_2-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0_2-OPATEST,100631-Pets,Test,Group 2,Pet,0.000502386
TH,2025/8/7,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_3-opatest,143.51,312604,1705,435,5723.494066,360,7073.04188,91,967.3685016,3150,2025年8月,289,5306.592145,0,5130,1023,318,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0_3-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_3-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0_3-OPATEST,100631-Pets,Test,Group 3,Pet,0.000459079
TH,2025/8/7,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_4-opatest,143.48,352406,1981,443,9215.216599,380,8217.747493,113,1399.709058,3271,2025年8月,289,6504.218666,1,5745,1178,443,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0_4-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_4-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0_4-OPATEST,100631-Pets,Test,Group 4,Pet,0.000407144
TH,2025/8/7,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_5-opatest,382.87,630376,5842,1367,17203.04326,1226,19749.26882,295,3122.333665,10469,2025年8月,892,14396.41681,6,18217,3479,1183,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0_5-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_5-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0_5-OPATEST,100631-Pets,Test,Group 5,Pet,0.000607368
TH,2025/8/7,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0-control-opatest,2141.39,3718772,33173,6705,92523.25733,5957,102462.5557,1181,16005.7576,55935,2025年8月,4236,74056.71633,19,109047,17626,7094,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0-CONTROL-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0-control-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0-CONTROL-OPATEST,100638-Stationery,Control,,Stationary,0.000575833
TH,2025/8/7,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_1-opatest,330.27,898176,6071,970,11631.56205,982,15399.48549,212,1929.469413,8163,2025年8月,687,11003.95682,3,16597,3002,1731,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_1-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_1-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_1-OPATEST,100638-Stationery,Test,Group 1,Stationary,0.000367712
TH,2025/8/7,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_2-opatest,307.28,643298,3924,848,14716.57668,807,15534.7906,180,1623.2754,6798,2025年8月,575,10812.54881,4,11812,2120,925,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_2-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_2-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_2-OPATEST,100638-Stationery,Test,Group 2,Stationary,0.000477664
TH,2025/8/7,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_3-opatest,304.14,741385,3885,678,8617.886226,670,12437.14876,173,1356.098308,6037,2025年8月,489,7981.042799,2,10778,2049,1047,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_3-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_3-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_3-OPATEST,100638-Stationery,Test,Group 3,Stationary,0.000410232
TH,2025/8/7,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_4-opatest,312.01,895225,4687,756,8386.547738,783,12959.06898,189,1610.137049,6702,2025年8月,598,10298.75201,5,11929,2312,1421,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_4-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_4-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_4-OPATEST,100638-Stationery,Test,Group 4,Stationary,0.000348527
TH,2025/8/7,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_5-opatest,847.56,1402923,13139,2474,34785.98147,2009,35758.40472,392,4625.985759,20643,2025年8月,1360,23863.78348,8,42460,6929,2911,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_5-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_5-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_5-OPATEST,100638-Stationery,Test,Group 5,Stationary,0.000604139
TH,2025/8/8,th_all_sem_shopping_nb_sp|audio|all|cpo1.0-control-opatest,778.61,1335224,10417,3003,106449.0171,1371,49805.35028,511,21391.99142,16580,2025年8月,1238,46158.28803,11,25855,6040,2523,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0-CONTROL-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0-control-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0-CONTROL-OPATEST,100535-Audio,Control,,Audio,0.000583131
