coupon_id,cust_id,status,issue_date,expire_date,discount_amount,coupon_type,used_date,used_order_id,grass_date
CP00001810,1002111,过期,2025/12/17,2025/12/24,10.0,cash,,,2025/12/26
CP00001811,1000746,已用,2025/12/17,2025/12/24,0.85,discount,2025/12/17,3,2025/12/26
CP00001812,1001950,已用,2025/12/17,2025/12/24,46.0,cash,2025/12/17,9,2025/12/26
CP00001813,1001598,已用,2025/12/17,2025/12/24,10.0,cash,2025/12/17,21,2025/12/26
CP00001814,1002314,过期,2025/12/17,2025/12/24,38.0,cash,,,2025/12/26
CP00001815,1000270,过期,2025/12/17,2025/12/24,0.9,discount,,,2025/12/26
CP00001816,1001603,过期,2025/12/17,2025/12/24,22.0,cash,,,2025/12/26
CP00001817,1001147,过期,2025/12/17,2025/12/24,0.85,discount,,,2025/12/26
CP00001818,1001270,过期,2025/12/17,2025/12/24,0.85,discount,,,2025/12/26
CP00001819,1001964,过期,2025/12/17,2025/12/24,23.0,cash,,,2025/12/26
CP00001820,1002613,过期,2025/12/17,2025/12/24,0.85,discount,,,2025/12/26
CP00001821,1002497,已用,2025/12/17,2025/12/24,0.8,discount,2025/12/17,5,2025/12/26
CP00001822,1000049,过期,2025/12/17,2025/12/24,0.9,discount,,,2025/12/26
CP00001823,1002274,过期,2025/12/17,2025/12/24,0.85,discount,,,2025/12/26
CP00001824,1001033,过期,2025/12/17,2025/12/24,20.0,cash,,,2025/12/26
CP00001825,1002982,过期,2025/12/17,2025/12/24,0.85,discount,,,2025/12/26
CP00001826,1000508,过期,2025/12/18,2025/12/25,0.8,discount,,,2025/12/26
CP00001827,1000717,已用,2025/12/18,2025/12/25,0.85,discount,2025/12/18,15,2025/12/26
CP00001828,1000617,过期,2025/12/18,2025/12/25,0.9,discount,,,2025/12/26
CP00001829,1002043,过期,2025/12/18,2025/12/25,16.0,cash,,,2025/12/26
CP00001830,1001839,过期,2025/12/18,2025/12/25,0.9,discount,,,2025/12/26
CP00001831,1002809,过期,2025/12/18,2025/12/25,0.8,discount,,,2025/12/26
CP00001832,1002803,过期,2025/12/18,2025/12/25,0.8,discount,,,2025/12/26
CP00001833,1001572,过期,2025/12/18,2025/12/25,29.0,cash,,,2025/12/26
CP00001834,1001742,过期,2025/12/18,2025/12/25,0.85,discount,,,2025/12/26
CP00001835,1002906,过期,2025/12/18,2025/12/25,17.0,cash,,,2025/12/26
CP00001836,1001533,过期,2025/12/18,2025/12/25,0.8,discount,,,2025/12/26
CP00001837,1001710,已用,2025/12/18,2025/12/25,34.0,cash,2025/12/18,13,2025/12/26
CP00001838,1002223,过期,2025/12/18,2025/12/25,18.0,cash,,,2025/12/26
CP00001839,1001544,过期,2025/12/18,2025/12/25,0.85,discount,,,2025/12/26
CP00001840,1000715,过期,2025/12/18,2025/12/25,46.0,cash,,,2025/12/26
CP00001841,1001983,过期,2025/12/18,2025/12/25,0.8,discount,,,2025/12/26
CP00001842,1001313,过期,2025/12/18,2025/12/25,25.0,cash,,,2025/12/26
CP00001843,1002833,过期,2025/12/18,2025/12/25,10.0,cash,,,2025/12/26
CP00001844,1001021,过期,2025/12/18,2025/12/25,0.9,discount,,,2025/12/26
CP00001845,1001794,过期,2025/12/18,2025/12/25,17.0,cash,,,2025/12/26
CP00001846,1001073,已用,2025/12/18,2025/12/25,40.0,cash,2025/12/18,3,2025/12/26
CP00001847,1002544,过期,2025/12/18,2025/12/25,0.85,discount,,,2025/12/26
CP00001848,1001896,过期,2025/12/18,2025/12/25,0.9,discount,,,2025/12/26
CP00001849,1002494,过期,2025/12/18,2025/12/25,0.9,discount,,,2025/12/26
CP00001850,1000914,已用,2025/12/18,2025/12/25,0.8,discount,2025/12/18,7,2025/12/26
CP00001851,1000028,已用,2025/12/18,2025/12/25,0.9,discount,2025/12/18,32,2025/12/26
CP00001852,1001947,过期,2025/12/18,2025/12/25,12.0,cash,,,2025/12/26
CP00001853,1002764,过期,2025/12/18,2025/12/25,30.0,cash,,,2025/12/26
CP00001854,1000016,过期,2025/12/18,2025/12/25,0.9,discount,,,2025/12/26
CP00001855,1000724,过期,2025/12/18,2025/12/25,30.0,cash,,,2025/12/26
CP00001856,1000821,过期,2025/12/18,2025/12/25,0.9,discount,,,2025/12/26
CP00001857,1002165,过期,2025/12/18,2025/12/25,20.0,cash,,,2025/12/26
CP00001858,1001589,过期,2025/12/18,2025/12/25,33.0,cash,,,2025/12/26
CP00001859,1000125,过期,2025/12/18,2025/12/25,0.8,discount,,,2025/12/26
CP00001860,1000141,过期,2025/12/18,2025/12/25,40.0,cash,,,2025/12/26
CP00001861,1002788,过期,2025/12/18,2025/12/25,16.0,cash,,,2025/12/26
CP00001862,1001278,过期,2025/12/18,2025/12/25,0.85,discount,,,2025/12/26
CP00001863,1001683,过期,2025/12/18,2025/12/25,19.0,cash,,,2025/12/26
CP00001864,1001902,过期,2025/12/18,2025/12/25,0.9,discount,,,2025/12/26
CP00001865,1002157,过期,2025/12/18,2025/12/25,50.0,cash,,,2025/12/26
CP00001866,1001732,过期,2025/12/18,2025/12/25,0.85,discount,,,2025/12/26
CP00001867,1002508,过期,2025/12/18,2025/12/25,39.0,cash,,,2025/12/26
CP00001868,1002647,已用,2025/12/18,2025/12/25,0.85,discount,2025/12/18,14,2025/12/26
CP00001869,1001929,过期,2025/12/18,2025/12/25,31.0,cash,,,2025/12/26
CP00001870,1002910,过期,2025/12/18,2025/12/25,0.9,discount,,,2025/12/26
CP00001871,1002877,过期,2025/12/18,2025/12/25,0.9,discount,,,2025/12/26
CP00001872,1000521,过期,2025/12/18,2025/12/25,35.0,cash,,,2025/12/26
CP00001873,1002514,过期,2025/12/18,2025/12/25,14.0,cash,,,2025/12/26
CP00001874,1000531,过期,2025/12/18,2025/12/25,39.0,cash,,,2025/12/26
CP00001875,1000107,过期,2025/12/18,2025/12/25,0.9,discount,,,2025/12/26
CP00001876,1001972,过期,2025/12/18,2025/12/25,37.0,cash,,,2025/12/26
CP00001877,1002303,过期,2025/12/18,2025/12/25,0.8,discount,,,2025/12/26
CP00001878,1000298,过期,2025/12/18,2025/12/25,13.0,cash,,,2025/12/26
CP00001879,1002336,过期,2025/12/18,2025/12/25,14.0,cash,,,2025/12/26
CP00001880,1002411,已用,2025/12/18,2025/12/25,29.0,cash,2025/12/18,25,2025/12/26
CP00001881,1002410,已用,2025/12/18,2025/12/25,31.0,cash,2025/12/18,27,2025/12/26
CP00001882,1001015,过期,2025/12/18,2025/12/25,12.0,cash,,,2025/12/26
CP00001883,1001008,已用,2025/12/18,2025/12/25,34.0,cash,2025/12/18,1,2025/12/26
CP00001884,1002274,过期,2025/12/18,2025/12/25,0.9,discount,,,2025/12/26
CP00001885,1001281,过期,2025/12/18,2025/12/25,0.9,discount,,,2025/12/26
CP00001886,1001892,已用,2025/12/18,2025/12/25,0.9,discount,2025/12/18,34,2025/12/26
CP00001887,1001350,过期,2025/12/18,2025/12/25,0.9,discount,,,2025/12/26
CP00001888,1002509,过期,2025/12/18,2025/12/25,0.9,discount,,,2025/12/26
CP00001889,1002053,过期,2025/12/18,2025/12/25,0.85,discount,,,2025/12/26
CP00001890,1000611,过期,2025/12/18,2025/12/25,0.9,discount,,,2025/12/26
CP00001891,1000348,过期,2025/12/18,2025/12/25,39.0,cash,,,2025/12/26
CP00001892,1001146,可用,2025/12/19,2025/12/26,0.9,discount,,,2025/12/26
CP00001893,1001901,可用,2025/12/19,2025/12/26,0.9,discount,,,2025/12/26
CP00001894,1001674,已用,2025/12/19,2025/12/26,48.0,cash,2025/12/19,45,2025/12/26
CP00001895,1002134,可用,2025/12/19,2025/12/26,0.85,discount,,,2025/12/26
CP00001896,1002882,已用,2025/12/19,2025/12/26,0.9,discount,2025/12/19,36,2025/12/26
CP00001897,1000803,已用,2025/12/19,2025/12/26,0.8,discount,2025/12/19,2,2025/12/26
CP00001898,1001005,已用,2025/12/19,2025/12/26,30.0,cash,2025/12/19,46,2025/12/26
CP00001899,1001399,可用,2025/12/19,2025/12/26,0.8,discount,,,2025/12/26
CP00001900,1000455,可用,2025/12/19,2025/12/26,28.0,cash,,,2025/12/26
CP00001901,1000844,可用,2025/12/19,2025/12/26,0.85,discount,,,2025/12/26
CP00001902,1001406,可用,2025/12/19,2025/12/26,0.9,discount,,,2025/12/26
CP00001903,1000052,已用,2025/12/19,2025/12/26,13.0,cash,2025/12/19,25,2025/12/26
CP00001904,1001841,可用,2025/12/19,2025/12/26,44.0,cash,,,2025/12/26
CP00001905,1001439,可用,2025/12/19,2025/12/26,35.0,cash,,,2025/12/26
CP00001906,1001119,已用,2025/12/19,2025/12/26,0.85,discount,2025/12/22,25,2025/12/26
CP00001907,1000928,已用,2025/12/19,2025/12/26,24.0,cash,2025/12/19,17,2025/12/26
CP00001908,1000223,已用,2025/12/19,2025/12/26,0.85,discount,2025/12/25,36,2025/12/26
CP00001909,1000898,已用,2025/12/19,2025/12/26,0.9,discount,2025/12/20,27,2025/12/26
CP00001910,1002418,可用,2025/12/19,2025/12/26,49.0,cash,,,2025/12/26
CP00001911,1000728,可用,2025/12/19,2025/12/26,49.0,cash,,,2025/12/26
CP00001912,1000747,可用,2025/12/19,2025/12/26,0.9,discount,,,2025/12/26
CP00001913,1001016,可用,2025/12/19,2025/12/26,10.0,cash,,,2025/12/26
CP00001914,1000748,可用,2025/12/19,2025/12/26,0.9,discount,,,2025/12/26
CP00001915,1001515,可用,2025/12/19,2025/12/26,0.85,discount,,,2025/12/26
CP00001916,1000123,可用,2025/12/19,2025/12/26,18.0,cash,,,2025/12/26
CP00001917,1002626,可用,2025/12/19,2025/12/26,48.0,cash,,,2025/12/26
CP00001918,1000377,可用,2025/12/19,2025/12/26,22.0,cash,,,2025/12/26
CP00001919,1001354,可用,2025/12/19,2025/12/26,27.0,cash,,,2025/12/26
CP00001920,1001775,可用,2025/12/19,2025/12/26,16.0,cash,,,2025/12/26
CP00001921,1000749,已用,2025/12/19,2025/12/26,0.9,discount,2025/12/19,7,2025/12/26
CP00001922,1001989,可用,2025/12/19,2025/12/26,13.0,cash,,,2025/12/26
CP00001923,1002128,可用,2025/12/19,2025/12/26,0.8,discount,,,2025/12/26
CP00001924,1001728,可用,2025/12/19,2025/12/26,0.8,discount,,,2025/12/26
CP00001925,1000734,可用,2025/12/19,2025/12/26,0.9,discount,,,2025/12/26
CP00001926,1001894,可用,2025/12/19,2025/12/26,0.85,discount,,,2025/12/26
CP00001927,1001875,可用,2025/12/19,2025/12/26,46.0,cash,,,2025/12/26
CP00001928,1001941,可用,2025/12/19,2025/12/26,0.85,discount,,,2025/12/26
CP00001929,1001249,已用,2025/12/19,2025/12/26,0.85,discount,2025/12/19,42,2025/12/26
CP00001930,1002595,可用,2025/12/19,2025/12/26,7.0,cash,,,2025/12/26
CP00001931,1000148,可用,2025/12/19,2025/12/26,0.9,discount,,,2025/12/26
CP00001932,1000775,可用,2025/12/19,2025/12/26,15.0,cash,,,2025/12/26
CP00001933,1001715,可用,2025/12/19,2025/12/26,19.0,cash,,,2025/12/26
CP00001934,1001350,可用,2025/12/19,2025/12/26,27.0,cash,,,2025/12/26
CP00001935,1001369,可用,2025/12/19,2025/12/26,0.8,discount,,,2025/12/26
CP00001936,1002924,可用,2025/12/19,2025/12/26,11.0,cash,,,2025/12/26
CP00001937,1002174,可用,2025/12/19,2025/12/26,11.0,cash,,,2025/12/26
CP00001938,1001655,可用,2025/12/19,2025/12/26,0.9,discount,,,2025/12/26
CP00001939,1001923,可用,2025/12/19,2025/12/26,41.0,cash,,,2025/12/26
CP00001940,1002076,可用,2025/12/19,2025/12/26,41.0,cash,,,2025/12/26
CP00001941,1002478,可用,2025/12/19,2025/12/26,22.0,cash,,,2025/12/26
CP00001942,1002252,已用,2025/12/19,2025/12/26,41.0,cash,2025/12/19,15,2025/12/26
CP00001943,1002604,可用,2025/12/19,2025/12/26,9.0,cash,,,2025/12/26
CP00001944,1002178,可用,2025/12/19,2025/12/26,21.0,cash,,,2025/12/26
CP00001945,1001153,可用,2025/12/19,2025/12/26,0.8,discount,,,2025/12/26
CP00001946,1001162,可用,2025/12/19,2025/12/26,0.8,discount,,,2025/12/26
CP00001947,1002971,可用,2025/12/19,2025/12/26,0.9,discount,,,2025/12/26
CP00001948,1000397,可用,2025/12/19,2025/12/26,0.85,discount,,,2025/12/26
CP00001949,1001562,可用,2025/12/19,2025/12/26,8.0,cash,,,2025/12/26
CP00001950,1001037,已用,2025/12/19,2025/12/26,25.0,cash,2025/12/19,18,2025/12/26
CP00001951,1002737,可用,2025/12/19,2025/12/26,45.0,cash,,,2025/12/26
CP00001952,1001050,已用,2025/12/19,2025/12/26,46.0,cash,2025/12/19,21,2025/12/26
CP00001953,1002663,可用,2025/12/19,2025/12/26,32.0,cash,,,2025/12/26
CP00001954,1000673,可用,2025/12/19,2025/12/26,0.9,discount,,,2025/12/26
CP00001955,1002917,可用,2025/12/19,2025/12/26,38.0,cash,,,2025/12/26
CP00001956,1001720,可用,2025/12/19,2025/12/26,0.8,discount,,,2025/12/26
CP00001957,1002824,可用,2025/12/19,2025/12/26,0.9,discount,,,2025/12/26
CP00001958,1001266,可用,2025/12/19,2025/12/26,6.0,cash,,,2025/12/26
CP00001959,1001091,可用,2025/12/19,2025/12/26,0.9,discount,,,2025/12/26
CP00001960,1000438,可用,2025/12/19,2025/12/26,0.9,discount,,,2025/12/26
CP00001961,1000490,已用,2025/12/19,2025/12/26,27.0,cash,2025/12/19,14,2025/12/26
CP00001962,1001403,可用,2025/12/19,2025/12/26,40.0,cash,,,2025/12/26
CP00001963,1001792,可用,2025/12/19,2025/12/26,8.0,cash,,,2025/12/26
CP00001964,1000097,可用,2025/12/19,2025/12/26,0.9,discount,,,2025/12/26
CP00001965,1001503,可用,2025/12/19,2025/12/26,0.8,discount,,,2025/12/26
CP00001966,1002392,已用,2025/12/19,2025/12/26,0.85,discount,2025/12/19,38,2025/12/26
CP00001967,1002088,已用,2025/12/19,2025/12/26,0.8,discount,2025/12/19,16,2025/12/26
CP00001968,1001925,可用,2025/12/19,2025/12/26,0.9,discount,,,2025/12/26
CP00001969,1001759,可用,2025/12/19,2025/12/26,0.85,discount,,,2025/12/26
CP00001970,1001981,可用,2025/12/19,2025/12/26,0.85,discount,,,2025/12/26
CP00001971,1002544,可用,2025/12/19,2025/12/26,0.85,discount,,,2025/12/26
CP00001972,1002512,可用,2025/12/19,2025/12/26,0.8,discount,,,2025/12/26
CP00001973,1002119,已用,2025/12/19,2025/12/26,36.0,cash,2025/12/19,30,2025/12/26
CP00001974,1001808,可用,2025/12/20,2025/12/27,34.0,cash,,,2025/12/26
CP00001975,1002974,可用,2025/12/20,2025/12/27,36.0,cash,,,2025/12/26
CP00001976,1001499,可用,2025/12/20,2025/12/27,0.9,discount,,,2025/12/26
CP00001977,1000295,可用,2025/12/20,2025/12/27,0.9,discount,,,2025/12/26
CP00001978,1002387,可用,2025/12/20,2025/12/27,0.9,discount,,,2025/12/26
CP00001979,1002218,可用,2025/12/20,2025/12/27,0.9,discount,,,2025/12/26
CP00001980,1000669,可用,2025/12/20,2025/12/27,0.8,discount,,,2025/12/26
CP00001981,1000700,可用,2025/12/20,2025/12/27,0.8,discount,,,2025/12/26
CP00001982,1000832,已用,2025/12/20,2025/12/27,21.0,cash,2025/12/20,43,2025/12/26
CP00001983,1001139,可用,2025/12/20,2025/12/27,47.0,cash,,,2025/12/26
CP00001984,1002879,可用,2025/12/20,2025/12/27,5.0,cash,,,2025/12/26
CP00001985,1002491,已用,2025/12/20,2025/12/27,44.0,cash,2025/12/20,38,2025/12/26
CP00001986,1001578,可用,2025/12/20,2025/12/27,49.0,cash,,,2025/12/26
CP00001987,1001099,可用,2025/12/20,2025/12/27,12.0,cash,,,2025/12/26
CP00001988,1000065,可用,2025/12/20,2025/12/27,0.8,discount,,,2025/12/26
CP00001989,1002693,可用,2025/12/20,2025/12/27,0.8,discount,,,2025/12/26
CP00001990,1000589,可用,2025/12/20,2025/12/27,0.8,discount,,,2025/12/26
CP00001991,1000768,可用,2025/12/20,2025/12/27,44.0,cash,,,2025/12/26
CP00001992,1001837,可用,2025/12/20,2025/12/27,0.9,discount,,,2025/12/26
CP00001993,1001463,可用,2025/12/20,2025/12/27,0.85,discount,,,2025/12/26
CP00001994,1001343,可用,2025/12/20,2025/12/27,0.8,discount,,,2025/12/26
CP00001995,1000413,可用,2025/12/20,2025/12/27,0.8,discount,,,2025/12/26
CP00001996,1002726,可用,2025/12/20,2025/12/27,0.8,discount,,,2025/12/26
CP00001997,1002018,可用,2025/12/20,2025/12/27,5.0,cash,,,2025/12/26
CP00001998,1001195,可用,2025/12/20,2025/12/27,19.0,cash,,,2025/12/26
CP00001999,1002762,可用,2025/12/20,2025/12/27,38.0,cash,,,2025/12/26
CP00002000,1002077,可用,2025/12/20,2025/12/27,0.9,discount,,,2025/12/26
CP00002001,1001371,可用,2025/12/20,2025/12/27,0.85,discount,,,2025/12/26
CP00002002,1000370,已用,2025/12/20,2025/12/27,33.0,cash,2025/12/20,23,2025/12/26
CP00002003,1001726,可用,2025/12/20,2025/12/27,0.85,discount,,,2025/12/26
CP00002004,1002401,可用,2025/12/20,2025/12/27,5.0,cash,,,2025/12/26
CP00002005,1001408,已用,2025/12/20,2025/12/27,0.8,discount,2025/12/20,17,2025/12/26
CP00002006,1001028,可用,2025/12/20,2025/12/27,36.0,cash,,,2025/12/26
CP00002007,1002593,可用,2025/12/20,2025/12/27,18.0,cash,,,2025/12/26
CP00002008,1002666,可用,2025/12/20,2025/12/27,0.85,discount,,,2025/12/26
CP00002009,1002516,可用,2025/12/20,2025/12/27,27.0,cash,,,2025/12/26
CP00002010,1000865,可用,2025/12/20,2025/12/27,0.8,discount,,,2025/12/26
CP00002011,1002459,可用,2025/12/20,2025/12/27,43.0,cash,,,2025/12/26
CP00002012,1001925,可用,2025/12/20,2025/12/27,0.8,discount,,,2025/12/26
CP00002013,1000937,可用,2025/12/20,2025/12/27,0.8,discount,,,2025/12/26
CP00002014,1000530,可用,2025/12/20,2025/12/27,6.0,cash,,,2025/12/26
CP00002015,1001993,可用,2025/12/20,2025/12/27,0.9,discount,,,2025/12/26
CP00002016,1001938,可用,2025/12/20,2025/12/27,35.0,cash,,,2025/12/26
CP00002017,1001029,已用,2025/12/20,2025/12/27,26.0,cash,2025/12/20,30,2025/12/26
CP00002018,1000746,可用,2025/12/20,2025/12/27,33.0,cash,,,2025/12/26
CP00002019,1000695,可用,2025/12/20,2025/12/27,46.0,cash,,,2025/12/26
CP00002020,1001937,可用,2025/12/20,2025/12/27,23.0,cash,,,2025/12/26
CP00002021,1001567,可用,2025/12/20,2025/12/27,45.0,cash,,,2025/12/26
CP00002022,1001974,可用,2025/12/20,2025/12/27,19.0,cash,,,2025/12/26
CP00002023,1000231,已用,2025/12/20,2025/12/27,28.0,cash,2025/12/20,2,2025/12/26
CP00002024,1001809,可用,2025/12/20,2025/12/27,0.85,discount,,,2025/12/26
CP00002025,1001172,可用,2025/12/20,2025/12/27,14.0,cash,,,2025/12/26
CP00002026,1001269,可用,2025/12/20,2025/12/27,0.9,discount,,,2025/12/26
CP00002027,1000752,已用,2025/12/20,2025/12/27,0.8,discount,2025/12/20,46,2025/12/26
CP00002028,1002448,可用,2025/12/20,2025/12/27,11.0,cash,,,2025/12/26
CP00002029,1002252,已用,2025/12/20,2025/12/27,27.0,cash,2025/12/20,34,2025/12/26
CP00002030,1001064,可用,2025/12/20,2025/12/27,0.85,discount,,,2025/12/26
CP00002031,1002299,可用,2025/12/20,2025/12/27,0.8,discount,,,2025/12/26
CP00002032,1000731,可用,2025/12/20,2025/12/27,0.8,discount,,,2025/12/26
CP00002033,1000239,可用,2025/12/20,2025/12/27,0.8,discount,,,2025/12/26
CP00002034,1002508,可用,2025/12/20,2025/12/27,39.0,cash,,,2025/12/26
CP00002035,1000667,可用,2025/12/20,2025/12/27,12.0,cash,,,2025/12/26
CP00002036,1002646,可用,2025/12/20,2025/12/27,11.0,cash,,,2025/12/26
CP00002037,1000616,可用,2025/12/20,2025/12/27,28.0,cash,,,2025/12/26
CP00002038,1002899,已用,2025/12/20,2025/12/27,16.0,cash,2025/12/20,7,2025/12/26
CP00002039,1002070,可用,2025/12/20,2025/12/27,14.0,cash,,,2025/12/26
CP00002040,1000007,可用,2025/12/20,2025/12/27,0.8,discount,,,2025/12/26
CP00002041,1002475,可用,2025/12/20,2025/12/27,38.0,cash,,,2025/12/26
CP00002042,1000356,可用,2025/12/20,2025/12/27,0.85,discount,,,2025/12/26
CP00002043,1000281,可用,2025/12/20,2025/12/27,0.85,discount,,,2025/12/26
CP00002044,1001747,已用,2025/12/20,2025/12/27,0.85,discount,2025/12/20,50,2025/12/26
CP00002045,1002564,可用,2025/12/20,2025/12/27,0.9,discount,,,2025/12/26
CP00002046,1002780,可用,2025/12/20,2025/12/27,24.0,cash,,,2025/12/26
CP00002047,1000025,可用,2025/12/20,2025/12/27,0.9,discount,,,2025/12/26
CP00002048,1001158,已用,2025/12/20,2025/12/27,6.0,cash,2025/12/20,15,2025/12/26
CP00002049,1002900,可用,2025/12/20,2025/12/27,29.0,cash,,,2025/12/26
CP00002050,1000640,可用,2025/12/20,2025/12/27,0.9,discount,,,2025/12/26
CP00002051,1000140,可用,2025/12/20,2025/12/27,0.85,discount,,,2025/12/26
CP00002052,1000359,可用,2025/12/20,2025/12/27,24.0,cash,,,2025/12/26
CP00002053,1002069,可用,2025/12/20,2025/12/27,5.0,cash,,,2025/12/26
CP00002054,1001209,可用,2025/12/20,2025/12/27,32.0,cash,,,2025/12/26
CP00002055,1000876,可用,2025/12/20,2025/12/27,0.8,discount,,,2025/12/26
CP00002056,1001320,已用,2025/12/20,2025/12/27,10.0,cash,2025/12/20,20,2025/12/26
CP00002057,1002292,可用,2025/12/20,2025/12/27,0.85,discount,,,2025/12/26
CP00002058,1000898,可用,2025/12/20,2025/12/27,0.9,discount,,,2025/12/26
CP00002059,1000174,可用,2025/12/20,2025/12/27,31.0,cash,,,2025/12/26
CP00002060,1002880,可用,2025/12/20,2025/12/27,6.0,cash,,,2025/12/26
CP00002061,1000803,可用,2025/12/20,2025/12/27,0.9,discount,,,2025/12/26
CP00002062,1001714,可用,2025/12/20,2025/12/27,12.0,cash,,,2025/12/26
CP00002063,1000868,可用,2025/12/20,2025/12/27,27.0,cash,,,2025/12/26
CP00002064,1002096,可用,2025/12/21,2025/12/28,44.0,cash,,,2025/12/26
CP00002065,1002449,可用,2025/12/21,2025/12/28,31.0,cash,,,2025/12/26
CP00002066,1002282,可用,2025/12/21,2025/12/28,0.85,discount,,,2025/12/26
CP00002067,1000615,可用,2025/12/21,2025/12/28,0.85,discount,,,2025/12/26
CP00002068,1001265,可用,2025/12/21,2025/12/28,45.0,cash,,,2025/12/26
CP00002069,1002676,可用,2025/12/21,2025/12/28,30.0,cash,,,2025/12/26
CP00002070,1001812,可用,2025/12/21,2025/12/28,15.0,cash,,,2025/12/26
CP00002071,1000952,可用,2025/12/21,2025/12/28,24.0,cash,,,2025/12/26
CP00002072,1000167,已用,2025/12/21,2025/12/28,0.85,discount,2025/12/21,7,2025/12/26
CP00002073,1000937,可用,2025/12/21,2025/12/28,0.8,discount,,,2025/12/26
CP00002074,1001314,可用,2025/12/21,2025/12/28,5.0,cash,,,2025/12/26
CP00002075,1002152,可用,2025/12/21,2025/12/28,46.0,cash,,,2025/12/26
CP00002076,1000994,可用,2025/12/21,2025/12/28,0.8,discount,,,2025/12/26
CP00002077,1000911,已用,2025/12/21,2025/12/28,0.85,discount,2025/12/21,23,2025/12/26
CP00002078,1000939,可用,2025/12/21,2025/12/28,0.8,discount,,,2025/12/26
CP00002079,1002484,可用,2025/12/21,2025/12/28,0.85,discount,,,2025/12/26
CP00002080,1002178,可用,2025/12/21,2025/12/28,0.9,discount,,,2025/12/26
CP00002081,1001906,可用,2025/12/21,2025/12/28,0.85,discount,,,2025/12/26
CP00002082,1002169,可用,2025/12/21,2025/12/28,36.0,cash,,,2025/12/26
CP00002083,1001557,可用,2025/12/21,2025/12/28,0.8,discount,,,2025/12/26
CP00002084,1002199,已用,2025/12/21,2025/12/28,0.9,discount,2025/12/21,25,2025/12/26
CP00002085,1001063,可用,2025/12/21,2025/12/28,0.8,discount,,,2025/12/26
CP00002086,1001524,可用,2025/12/21,2025/12/28,0.85,discount,,,2025/12/26
CP00002087,1001092,可用,2025/12/21,2025/12/28,13.0,cash,,,2025/12/26
CP00002088,1002486,可用,2025/12/21,2025/12/28,0.9,discount,,,2025/12/26
CP00002089,1001596,可用,2025/12/21,2025/12/28,0.85,discount,,,2025/12/26
CP00002090,1002688,已用,2025/12/21,2025/12/28,0.8,discount,2025/12/21,24,2025/12/26
CP00002091,1001914,可用,2025/12/21,2025/12/28,28.0,cash,,,2025/12/26
CP00002092,1000883,可用,2025/12/21,2025/12/28,26.0,cash,,,2025/12/26
CP00002093,1000114,已用,2025/12/21,2025/12/28,21.0,cash,2025/12/21,20,2025/12/26
CP00002094,1001915,已用,2025/12/21,2025/12/28,44.0,cash,2025/12/21,29,2025/12/26
CP00002095,1000896,可用,2025/12/21,2025/12/28,37.0,cash,,,2025/12/26
CP00002096,1001763,已用,2025/12/21,2025/12/28,6.0,cash,2025/12/21,4,2025/12/26
CP00002097,1002570,已用,2025/12/21,2025/12/28,50.0,cash,2025/12/21,9,2025/12/26
