biz_no,open_id,session_id,app_page,action_type,time_spent,device_type,location,action_time,ip_city,page_value,grass_date
516,op1000040,op1000040_20251220_1,home_page,click,17324,tablet,北京,2025-12-20 07:30:37,成都,,2025-12-20
517,op1000040,op1000040_20251220_2,home_page,swipe,19669,tablet,武汉,2025-12-20 22:38:52,北京,,2025-12-20
518,op1000040,op1000040_20251220_2,product_page,scroll,28436,tablet,深圳,2025-12-20 22:43:44,上海,90198,2025-12-20
519,op1000040,op1000040_20251220_2,home_page,swipe,16887,desktop,杭州,2025-12-20 22:45:57,武汉,,2025-12-20
520,op1000040,op1000040_20251220_2,search_page,tap,13010,desktop,武汉,2025-12-20 22:47:56,武汉,服装,2025-12-20
521,op1000040,op1000040_20251220_2,profile_page,scroll,8492,desktop,深圳,2025-12-20 22:50:03,南京,,2025-12-20
522,op1000040,op1000040_20251220_3,home_page,input,11073,tablet,北京,2025-12-20 17:35:44,南京,,2025-12-20
523,op1000040,op1000040_20251220_3,cart_page,tap,29558,tablet,北京,2025-12-20 17:40:14,深圳,,2025-12-20
524,op1000604,op1000604_20251220_1,home_page,swipe,3243,desktop,深圳,2025-12-20 21:03:25,上海,,2025-12-20
525,op1000604,op1000604_20251220_1,home_page,tap,10248,tablet,上海,2025-12-20 21:07:01,上海,,2025-12-20
526,op1000604,op1000604_20251220_1,profile_page,click,21090,mobile,深圳,2025-12-20 21:08:47,北京,,2025-12-20
527,op1000604,op1000604_20251220_2,home_page,swipe,2717,mobile,西安,2025-12-20 07:40:26,北京,,2025-12-20
528,op1000604,op1000604_20251220_2,home_page,click,10366,tablet,上海,2025-12-20 07:45:05,上海,,2025-12-20
529,op1000604,op1000604_20251220_2,cart_page,click,26663,desktop,成都,2025-12-20 07:47:29,成都,,2025-12-20
530,op1000604,op1000604_20251220_2,home_page,swipe,20297,desktop,成都,2025-12-20 07:51:33,广州,,2025-12-20
531,op1000604,op1000604_20251220_3,home_page,tap,18389,mobile,成都,2025-12-20 20:27:19,南京,,2025-12-20
532,op1000604,op1000604_20251220_3,home_page,scroll,1812,tablet,上海,2025-12-20 20:32:32,上海,,2025-12-20
533,op1000604,op1000604_20251220_3,cart_page,click,1424,mobile,成都,2025-12-20 20:35:58,成都,,2025-12-20
534,op1000604,op1000604_20251220_3,profile_page,tap,29878,desktop,上海,2025-12-20 20:39:51,武汉,,2025-12-20
535,op1002260,op1002260_20251220_1,home_page,input,5817,desktop,北京,2025-12-20 02:53:39,杭州,,2025-12-20
536,op1002260,op1002260_20251220_1,profile_page,input,7691,desktop,西安,2025-12-20 02:57:24,广州,,2025-12-20
537,op1002260,op1002260_20251220_1,search_page,click,16934,mobile,杭州,2025-12-20 03:02:35,上海,食品,2025-12-20
538,op1002260,op1002260_20251220_2,home_page,click,13546,desktop,北京,2025-12-20 05:38:08,武汉,,2025-12-20
539,op1002260,op1002260_20251220_2,cart_page,swipe,25846,desktop,北京,2025-12-20 05:41:31,北京,,2025-12-20
540,op1002260,op1002260_20251220_2,home_page,click,27263,mobile,南京,2025-12-20 05:44:28,北京,,2025-12-20
541,op1002260,op1002260_20251220_2,home_page,scroll,12404,tablet,南京,2025-12-20 05:45:39,武汉,,2025-12-20
542,op1002260,op1002260_20251220_2,profile_page,input,11640,tablet,西安,2025-12-20 05:48:02,南京,,2025-12-20
543,op1002260,op1002260_20251220_3,home_page,input,22397,desktop,西安,2025-12-20 02:01:56,武汉,,2025-12-20
544,op1002260,op1002260_20251220_3,search_page,tap,3162,tablet,南京,2025-12-20 02:06:40,南京,食品,2025-12-20
545,op1001819,op1001819_20251220_1,home_page,scroll,11117,desktop,北京,2025-12-20 16:40:00,成都,,2025-12-20
546,op1001819,op1001819_20251220_1,search_page,tap,12364,desktop,成都,2025-12-20 16:44:12,成都,食品,2025-12-20
547,op1001819,op1001819_20251220_1,cart_page,tap,8464,tablet,北京,2025-12-20 16:47:38,上海,,2025-12-20
548,op1001819,op1001819_20251220_1,home_page,input,7051,tablet,上海,2025-12-20 16:50:25,苏州,,2025-12-20
549,op1001819,op1001819_20251220_1,cart_page,click,1142,mobile,武汉,2025-12-20 16:55:30,武汉,,2025-12-20
550,op1001819,op1001819_20251220_2,home_page,click,9058,mobile,重庆,2025-12-20 08:38:58,成都,,2025-12-20
551,op1001819,op1001819_20251220_2,cart_page,click,23865,mobile,广州,2025-12-20 08:42:08,南京,,2025-12-20
552,op1001819,op1001819_20251220_2,product_page,swipe,17423,desktop,南京,2025-12-20 08:45:19,武汉,90026,2025-12-20
553,op1001819,op1001819_20251220_2,profile_page,input,19039,desktop,武汉,2025-12-20 08:51:05,广州,,2025-12-20
554,op1001819,op1001819_20251220_2,cart_page,scroll,29608,mobile,杭州,2025-12-20 08:56:26,南京,,2025-12-20
555,op1001878,op1001878_20251220_1,home_page,click,23059,desktop,广州,2025-12-20 14:46:34,杭州,,2025-12-20
556,op1001878,op1001878_20251220_1,profile_page,tap,29456,desktop,深圳,2025-12-20 14:50:53,上海,,2025-12-20
557,op1001878,op1001878_20251220_1,search_page,swipe,26504,tablet,南京,2025-12-20 14:55:36,广州,服装,2025-12-20
558,op1002365,op1002365_20251220_1,home_page,click,26376,mobile,重庆,2025-12-20 17:14:55,深圳,,2025-12-20
559,op1002365,op1002365_20251220_1,home_page,scroll,21141,tablet,西安,2025-12-20 17:16:23,武汉,,2025-12-20
560,op1002365,op1002365_20251220_1,profile_page,tap,6967,tablet,杭州,2025-12-20 17:18:10,武汉,,2025-12-20
561,op1002365,op1002365_20251220_1,search_page,tap,6135,mobile,西安,2025-12-20 17:22:27,武汉,数码,2025-12-20
562,op1002365,op1002365_20251220_2,home_page,tap,15192,tablet,成都,2025-12-20 18:36:18,武汉,,2025-12-20
563,op1002365,op1002365_20251220_2,profile_page,click,23652,desktop,重庆,2025-12-20 18:39:21,苏州,,2025-12-20
564,op1002365,op1002365_20251220_2,home_page,input,14333,tablet,深圳,2025-12-20 18:43:58,南京,,2025-12-20
565,op1002365,op1002365_20251220_2,profile_page,swipe,24360,mobile,南京,2025-12-20 18:49:40,北京,,2025-12-20
566,op1002365,op1002365_20251220_2,search_page,scroll,19810,mobile,西安,2025-12-20 18:54:30,深圳,数码,2025-12-20
567,op1002467,op1002467_20251220_1,home_page,swipe,17402,tablet,北京,2025-12-20 23:04:23,深圳,,2025-12-20
568,op1002467,op1002467_20251220_1,cart_page,swipe,1859,tablet,上海,2025-12-20 23:05:23,成都,,2025-12-20
569,op1002467,op1002467_20251220_1,search_page,tap,26638,mobile,深圳,2025-12-20 23:09:44,成都,服装,2025-12-20
570,op1002467,op1002467_20251220_1,profile_page,click,9976,desktop,广州,2025-12-20 23:12:02,北京,,2025-12-20
571,op1000532,op1000532_20251220_1,home_page,scroll,2176,desktop,上海,2025-12-20 02:31:01,南京,,2025-12-20
572,op1000532,op1000532_20251220_1,search_page,tap,21240,mobile,武汉,2025-12-20 02:32:28,成都,食品,2025-12-20
573,op1000532,op1000532_20251220_1,product_page,click,28256,tablet,深圳,2025-12-20 02:37:34,南京,90052,2025-12-20
574,op1001379,op1001379_20251220_1,home_page,input,5539,tablet,西安,2025-12-20 17:04:59,深圳,,2025-12-20
575,op1001379,op1001379_20251220_1,cart_page,scroll,26908,mobile,武汉,2025-12-20 17:10:48,北京,,2025-12-20
576,op1001379,op1001379_20251220_1,search_page,tap,20046,tablet,深圳,2025-12-20 17:13:27,武汉,数码,2025-12-20
577,op1001379,op1001379_20251220_1,search_page,tap,2452,desktop,西安,2025-12-20 17:17:55,杭州,服装,2025-12-20
578,op1001379,op1001379_20251220_2,home_page,scroll,15081,mobile,北京,2025-12-20 06:10:40,武汉,,2025-12-20
579,op1001379,op1001379_20251220_2,cart_page,input,29267,tablet,西安,2025-12-20 06:16:21,天津,,2025-12-20
580,op1001379,op1001379_20251220_2,search_page,tap,8576,tablet,广州,2025-12-20 06:19:01,上海,数码,2025-12-20
581,op1002202,op1002202_20251220_1,home_page,swipe,20515,mobile,广州,2025-12-20 09:01:50,天津,,2025-12-20
582,op1002202,op1002202_20251220_1,home_page,input,27345,tablet,广州,2025-12-20 09:06:44,杭州,,2025-12-20
583,op1002202,op1002202_20251220_2,home_page,tap,14736,desktop,广州,2025-12-20 14:13:26,北京,,2025-12-20
584,op1002202,op1002202_20251220_2,profile_page,swipe,25410,desktop,重庆,2025-12-20 14:17:46,武汉,,2025-12-20
585,op1002202,op1002202_20251220_2,cart_page,input,4087,mobile,杭州,2025-12-20 14:21:25,武汉,,2025-12-20
586,op1002202,op1002202_20251220_3,home_page,input,18264,mobile,重庆,2025-12-20 18:08:59,天津,,2025-12-20
587,op1002202,op1002202_20251220_3,cart_page,click,13047,mobile,重庆,2025-12-20 18:12:44,北京,,2025-12-20
588,op1002202,op1002202_20251220_3,search_page,click,10255,desktop,成都,2025-12-20 18:17:22,南京,食品,2025-12-20
589,op1002202,op1002202_20251220_3,search_page,swipe,17633,desktop,广州,2025-12-20 18:18:51,天津,服装,2025-12-20
590,op1001515,op1001515_20251220_1,home_page,scroll,14105,tablet,广州,2025-12-20 04:09:15,深圳,,2025-12-20
591,op1001515,op1001515_20251220_1,home_page,swipe,7749,desktop,深圳,2025-12-20 04:13:16,杭州,,2025-12-20
592,op1001515,op1001515_20251220_1,product_page,swipe,10257,mobile,上海,2025-12-20 04:17:46,北京,90094,2025-12-20
593,op1001515,op1001515_20251220_1,product_page,click,18615,tablet,北京,2025-12-20 04:20:14,深圳,90165,2025-12-20
594,op1001515,op1001515_20251220_1,profile_page,tap,28392,desktop,北京,2025-12-20 04:25:25,南京,,2025-12-20
595,op1001515,op1001515_20251220_2,home_page,click,2238,mobile,成都,2025-12-20 21:11:38,上海,,2025-12-20
596,op1001515,op1001515_20251220_2,search_page,click,2376,mobile,杭州,2025-12-20 21:16:10,杭州,食品,2025-12-20
597,op1002447,op1002447_20251220_1,home_page,input,18536,desktop,北京,2025-12-20 12:31:24,南京,,2025-12-20
598,op1002447,op1002447_20251220_1,product_page,input,1049,tablet,西安,2025-12-20 12:34:26,南京,90141,2025-12-20
599,op1002447,op1002447_20251220_2,home_page,swipe,12464,tablet,南京,2025-12-20 08:57:00,深圳,,2025-12-20
600,op1002447,op1002447_20251220_2,home_page,tap,13492,desktop,武汉,2025-12-20 09:01:29,广州,,2025-12-20
601,op1002447,op1002447_20251220_2,search_page,scroll,20169,mobile,西安,2025-12-20 09:04:32,杭州,数码,2025-12-20
602,op1002447,op1002447_20251220_2,search_page,click,26492,tablet,南京,2025-12-20 09:08:35,苏州,数码,2025-12-20
603,op1002447,op1002447_20251220_2,product_page,click,2898,desktop,南京,2025-12-20 09:14:02,武汉,90048,2025-12-20
604,op1002019,op1002019_20251220_1,home_page,tap,4952,tablet,上海,2025-12-20 03:38:43,杭州,,2025-12-20
605,op1002019,op1002019_20251220_1,home_page,input,2940,desktop,成都,2025-12-20 03:43:54,广州,,2025-12-20
606,op1000160,op1000160_20251220_1,home_page,swipe,14425,tablet,广州,2025-12-20 06:49:55,武汉,,2025-12-20
607,op1000160,op1000160_20251220_1,profile_page,swipe,7321,tablet,成都,2025-12-20 06:55:01,广州,,2025-12-20
608,op1000160,op1000160_20251220_1,search_page,click,2701,mobile,西安,2025-12-20 06:58:14,广州,服装,2025-12-20
609,op1000160,op1000160_20251220_1,profile_page,scroll,8368,tablet,西安,2025-12-20 07:00:36,武汉,,2025-12-20
610,op1000082,op1000082_20251220_1,home_page,click,5117,desktop,上海,2025-12-20 12:06:30,北京,,2025-12-20
611,op1000082,op1000082_20251220_1,product_page,scroll,5652,tablet,西安,2025-12-20 12:12:09,苏州,90190,2025-12-20
612,op1000082,op1000082_20251220_1,product_page,swipe,3250,tablet,西安,2025-12-20 12:16:45,深圳,90091,2025-12-20
613,op1000082,op1000082_20251220_2,home_page,swipe,2636,desktop,重庆,2025-12-20 19:25:20,苏州,,2025-12-20
614,op1000082,op1000082_20251220_2,cart_page,tap,27494,tablet,上海,2025-12-20 19:31:14,上海,,2025-12-20
615,op1000082,op1000082_20251220_2,cart_page,scroll,23453,desktop,武汉,2025-12-20 19:36:19,南京,,2025-12-20
616,op999941,op999941_20251220_1,home_page,swipe,28299,mobile,武汉,2025-12-20 13:15:35,杭州,,2025-12-20
617,op999941,op999941_20251220_1,search_page,click,6404,mobile,杭州,2025-12-20 13:16:56,北京,食品,2025-12-20
618,op999941,op999941_20251220_1,product_page,input,18851,desktop,北京,2025-12-20 13:21:21,南京,90114,2025-12-20
619,op999941,op999941_20251220_1,profile_page,input,27398,mobile,武汉,2025-12-20 13:23:28,深圳,,2025-12-20
620,op999941,op999941_20251220_1,cart_page,swipe,1559,desktop,杭州,2025-12-20 13:27:34,苏州,,2025-12-20
621,op999941,op999941_20251220_2,home_page,scroll,21140,tablet,武汉,2025-12-20 09:00:50,广州,,2025-12-20
622,op999941,op999941_20251220_2,cart_page,scroll,21905,mobile,深圳,2025-12-20 09:06:42,深圳,,2025-12-20
623,op999941,op999941_20251220_2,product_page,swipe,5782,desktop,杭州,2025-12-20 09:10:55,武汉,90031,2025-12-20
624,op999941,op999941_20251220_2,profile_page,click,18214,mobile,西安,2025-12-20 09:16:25,武汉,,2025-12-20
625,op1000496,op1000496_20251220_1,home_page,click,25229,mobile,南京,2025-12-20 15:16:36,深圳,,2025-12-20
626,op1000496,op1000496_20251220_1,home_page,click,11757,tablet,杭州,2025-12-20 15:17:44,杭州,,2025-12-20
627,op1000496,op1000496_20251220_1,profile_page,scroll,20270,mobile,上海,2025-12-20 15:21:41,武汉,,2025-12-20
1,op1001917,op1001917_20251221_1,home_page,scroll,10417,mobile,上海,2025-12-21 15:29:24,苏州,,2025-12-21
2,op1001917,op1001917_20251221_1,cart_page,click,10051,desktop,北京,2025-12-21 15:34:42,苏州,,2025-12-21
3,op1001917,op1001917_20251221_1,cart_page,scroll,17016,tablet,杭州,2025-12-21 15:39:29,杭州,,2025-12-21
4,op1001917,op1001917_20251221_2,home_page,scroll,9672,desktop,西安,2025-12-21 23:16:55,上海,,2025-12-21
5,op1001917,op1001917_20251221_2,product_page,click,4614,mobile,上海,2025-12-21 23:19:23,天津,90177,2025-12-21
6,op1001917,op1001917_20251221_2,product_page,input,21794,tablet,重庆,2025-12-21 23:24:42,深圳,90196,2025-12-21
7,op1001917,op1001917_20251221_2,search_page,input,9751,tablet,杭州,2025-12-21 23:25:44,杭州,数码,2025-12-21
8,op1000795,op1000795_20251221_1,home_page,input,23153,tablet,上海,2025-12-21 09:39:35,深圳,,2025-12-21
9,op1000795,op1000795_20251221_1,search_page,scroll,1781,desktop,北京,2025-12-21 09:45:26,深圳,食品,2025-12-21
10,op1000795,op1000795_20251221_1,home_page,swipe,9559,tablet,武汉,2025-12-21 09:48:41,苏州,,2025-12-21
11,op1000795,op1000795_20251221_2,home_page,scroll,20095,tablet,西安,2025-12-21 19:24:09,成都,,2025-12-21
12,op1000795,op1000795_20251221_2,search_page,scroll,8144,desktop,南京,2025-12-21 19:25:10,杭州,数码,2025-12-21
13,op1001564,op1001564_20251221_1,home_page,click,6905,desktop,武汉,2025-12-21 04:23:29,北京,,2025-12-21
14,op1001564,op1001564_20251221_1,product_page,input,18378,tablet,北京,2025-12-21 04:28:26,上海,90157,2025-12-21
15,op1001564,op1001564_20251221_1,cart_page,swipe,16302,mobile,重庆,2025-12-21 04:32:40,天津,,2025-12-21
16,op1001564,op1001564_20251221_1,product_page,scroll,27063,tablet,广州,2025-12-21 04:36:25,南京,90118,2025-12-21
17,op1001564,op1001564_20251221_1,product_page,swipe,21057,tablet,杭州,2025-12-21 04:38:09,北京,90062,2025-12-21
18,op1001953,op1001953_20251221_1,home_page,input,9258,desktop,深圳,2025-12-21 04:01:03,武汉,,2025-12-21
19,op1001953,op1001953_20251221_1,product_page,tap,28581,tablet,成都,2025-12-21 04:03:23,杭州,90141,2025-12-21
20,op1001953,op1001953_20251221_1,home_page,scroll,10542,mobile,杭州,2025-12-21 04:07:42,北京,,2025-12-21
21,op1001953,op1001953_20251221_1,search_page,click,28907,mobile,广州,2025-12-21 04:10:13,武汉,食品,2025-12-21
22,op1001953,op1001953_20251221_2,home_page,swipe,27594,tablet,武汉,2025-12-21 12:35:17,上海,,2025-12-21
23,op1001953,op1001953_20251221_2,profile_page,click,6203,tablet,重庆,2025-12-21 12:37:01,杭州,,2025-12-21
24,op1001953,op1001953_20251221_2,search_page,click,20327,tablet,广州,2025-12-21 12:42:27,成都,服装,2025-12-21
25,op1001953,op1001953_20251221_2,cart_page,swipe,6123,mobile,成都,2025-12-21 12:45:07,苏州,,2025-12-21
26,op1001953,op1001953_20251221_2,profile_page,scroll,16174,desktop,南京,2025-12-21 12:50:45,成都,,2025-12-21
27,op1002083,op1002083_20251221_1,home_page,input,25114,tablet,广州,2025-12-21 08:34:23,广州,,2025-12-21
28,op1002083,op1002083_20251221_1,cart_page,swipe,14830,tablet,上海,2025-12-21 08:39:05,苏州,,2025-12-21
29,op1002083,op1002083_20251221_1,cart_page,tap,20059,desktop,北京,2025-12-21 08:40:32,天津,,2025-12-21
30,op1002083,op1002083_20251221_1,home_page,click,3253,desktop,北京,2025-12-21 08:46:29,杭州,,2025-12-21
31,op1002083,op1002083_20251221_2,home_page,tap,22479,desktop,深圳,2025-12-21 07:43:28,天津,,2025-12-21
32,op1002083,op1002083_20251221_2,cart_page,scroll,22413,mobile,南京,2025-12-21 07:45:45,苏州,,2025-12-21
33,op1002083,op1002083_20251221_3,home_page,input,9375,mobile,西安,2025-12-21 11:00:47,武汉,,2025-12-21
34,op1002083,op1002083_20251221_3,search_page,swipe,14278,tablet,上海,2025-12-21 11:04:59,天津,服装,2025-12-21
35,op1002083,op1002083_20251221_3,home_page,input,20718,mobile,杭州,2025-12-21 11:06:37,成都,,2025-12-21
36,op1001188,op1001188_20251221_1,home_page,scroll,10648,desktop,重庆,2025-12-21 21:40:19,南京,,2025-12-21
37,op1001188,op1001188_20251221_1,search_page,click,3798,mobile,武汉,2025-12-21 21:42:25,杭州,服装,2025-12-21
38,op1001188,op1001188_20251221_2,home_page,swipe,22106,desktop,武汉,2025-12-21 06:20:16,广州,,2025-12-21
39,op1001188,op1001188_20251221_2,search_page,tap,17179,mobile,成都,2025-12-21 06:21:38,成都,服装,2025-12-21
40,op1001188,op1001188_20251221_2,home_page,swipe,1498,tablet,上海,2025-12-21 06:25:08,武汉,,2025-12-21
41,op1001188,op1001188_20251221_2,home_page,swipe,26400,mobile,南京,2025-12-21 06:26:30,北京,,2025-12-21
42,op1001066,op1001066_20251221_1,home_page,input,14084,tablet,深圳,2025-12-21 11:55:40,杭州,,2025-12-21
43,op1001066,op1001066_20251221_1,cart_page,swipe,15984,tablet,广州,2025-12-21 11:58:06,武汉,,2025-12-21
44,op1001066,op1001066_20251221_1,cart_page,scroll,26267,desktop,广州,2025-12-21 12:03:40,南京,,2025-12-21
45,op999915,op999915_20251221_1,home_page,input,23614,tablet,武汉,2025-12-21 17:14:29,天津,,2025-12-21
46,op999915,op999915_20251221_1,home_page,tap,21824,tablet,成都,2025-12-21 17:20:14,北京,,2025-12-21
47,op999915,op999915_20251221_1,profile_page,click,19635,mobile,成都,2025-12-21 17:26:00,广州,,2025-12-21
48,op999915,op999915_20251221_1,search_page,input,4386,tablet,北京,2025-12-21 17:29:24,苏州,服装,2025-12-21
49,op999915,op999915_20251221_1,cart_page,swipe,28209,tablet,广州,2025-12-21 17:30:52,深圳,,2025-12-21
50,op999915,op999915_20251221_2,home_page,input,4219,desktop,南京,2025-12-21 16:38:37,南京,,2025-12-21
51,op999915,op999915_20251221_2,home_page,tap,22606,desktop,南京,2025-12-21 16:44:20,北京,,2025-12-21
52,op999915,op999915_20251221_2,product_page,input,16828,mobile,深圳,2025-12-21 16:48:10,成都,90103,2025-12-21
53,op999915,op999915_20251221_2,profile_page,swipe,29282,desktop,上海,2025-12-21 16:50:57,南京,,2025-12-21
54,op999915,op999915_20251221_2,home_page,input,13501,mobile,成都,2025-12-21 16:52:39,杭州,,2025-12-21
55,op999915,op999915_20251221_3,home_page,swipe,20525,tablet,重庆,2025-12-21 17:02:54,北京,,2025-12-21
56,op999915,op999915_20251221_3,home_page,tap,17348,desktop,西安,2025-12-21 17:04:03,苏州,,2025-12-21
57,op999915,op999915_20251221_3,profile_page,tap,3311,mobile,西安,2025-12-21 17:08:03,苏州,,2025-12-21
58,op999915,op999915_20251221_3,cart_page,swipe,8661,tablet,南京,2025-12-21 17:11:18,南京,,2025-12-21
59,op999915,op999915_20251221_3,home_page,input,19159,desktop,南京,2025-12-21 17:12:52,成都,,2025-12-21
60,op1000684,op1000684_20251221_1,home_page,scroll,23248,mobile,上海,2025-12-21 08:04:37,北京,,2025-12-21
